,Map,Pokemon,DexID,MinLvl,MaxLvl,Item,Member,Tier,Type,Path,Time,Level,base_map,Map_x,Region,MaxMinLvl,IsHighestMin,HighestMinCount,IsRepellable,Repel
167,Hoenn Safari Zone Area 4,Duskull,355,28,32,Kasib Berry,,Uncommon,Land,sprites/duskull.png,D,28-32,Hoenn Safari Zone Area,,,28,True,6,False,
168,Hoenn Safari Zone Area 4,Nincada,290,28,32,Soft Sand,,Rare,Land,sprites/nincada.png,D,28-32,Hoenn Safari Zone Area,,,28,True,6,False,
169,Hoenn Safari Zone Area 4,Phanpy,231,22,26,Passho Berry,,Uncommon,Land,sprites/phanpy.png,M,22-26,Hoenn Safari Zone Area,,,28,False,6,False,
170,Hoenn Safari Zone Area 4,Graveler,75,18,22,Hard Stone,,Common,Land,sprites/graveler.png,M/D/Ni,18-22,Hoenn Safari Zone Area,,,28,False,6,False,
171,Hoenn Safari Zone Area 4,Rhyhorn,111,28,32,,,Uncommon,Land,sprites/rhyhorn.png,M/D/Ni,28-32,Hoenn Safari Zone Area,,,28,True,6,False,
172,Hoenn Safari Zone Area 4,Torchic,255,28,32,,,Rare,Land,sprites/torchic.png,M/Ni,28-32,Hoenn Safari Zone Area,,,28,True,6,False,
173,Hoenn Safari Zone Area 4,Baltoy,343,22,26,Light Clay,,Uncommon,Land,sprites/baltoy.png,M/D/Ni,22-26,Hoenn Safari Zone Area,,,28,False,6,False,
174,Hoenn Safari Zone Area 4,Litleo,667,14,18,,Required,Rare,Land,sprites/litleo.png,M/Ni,14-18,Hoenn Safari Zone Area,,,28,False,6,False,
175,Ice Path 1F,Geodude,74,23,23,Hard Stone,,Common,Land,sprites/geodude.png,M/D,23-23,Ice Path,,,38,False,2,False,
176,Ice Path 1F,Zubat,41,38,42,,,Common,Land,sprites/zubat.png,M/D/Ni,38-42,Ice Path,,,38,True,4,False,
177,Ice Path 1F,Golbat,42,38,42,,,Common,Land,sprites/golbat.png,M/D/Ni,38-42,Ice Path,,,38,True,4,False,
178,Ice Path 1F,Swinub,220,27,27,Aspear Berry,,Common,Land,sprites/swinub.png,M/D/Ni,27-27,Ice Path,,,38,False,2,False,
179,Ice Path 1F,Delibird,225,38,42,Never-Melt Ice,,Common,Land,sprites/delibird.png,Ni,38-42,Ice Path,,,38,True,4,False,
180,Ice Path 1F,Jynx,124,38,42,Aspear Berry,,Rare,Land,sprites/jynx.png,M/D/Ni,38-42,Ice Path,,,38,True,4,False,
181,Iron Island B2F R,Geodude,74,32,36,,,Common,Land,sprites/geodude.png,M/D/Ni,32-36,Iron Island,Iron Island,Sinnoh,35,False,6,False,
182,Iron Island B2F R,Pawniard,624,32,36,,,Rare,Land,sprites/pawniard.png,M/D/Ni,32-36,Iron Island,Iron Island,Sinnoh,35,False,6,False,
183,Iron Island B2F R,Golbat,42,32,36,,,Common,Land,sprites/golbat.png,M/D/Ni,32-36,Iron Island,Iron Island,Sinnoh,35,False,6,False,
184,Iron Island B2F R,Onix,95,32,36,,,Uncommon,Land,sprites/onix.png,M/D/Ni,32-36,Iron Island,Iron Island,Sinnoh,35,False,6,False,
185,Iron Island B2F R,Graveler,75,32,36,,,Common,Land,sprites/graveler.png,M/D/Ni,32-36,Iron Island,Iron Island,Sinnoh,35,False,6,False,
186,Iron Island B2F R,Klink,599,32,36,,,Rare,Land,sprites/klink.png,D,32-36,Iron Island,Iron Island,Sinnoh,35,False,6,False,
187,Iron Island B2F R,Crobat,169,35,39,,,Uncommon,Land,sprites/crobat.png,M/D/Ni,35-39,Iron Island,Iron Island,Sinnoh,35,True,1,False,
188,Jura Cave,Geodude,74,20,23,Hard Stone,Required,Common,Land,sprites/geodude.png,M/D/Ni,20-23,Jura Cave,Jura Cave,,25,False,6,False,
189,Jura Cave,Onix,95,20,24,Ganlon Berry,Required,Common,Land,sprites/onix.png,M/D/Ni,20-24,Jura Cave,Jura Cave,,25,False,6,False,
190,Jura Cave,Honedge,679,20,24,Liechi Berry,Required,Rare,Land,sprites/honedge.png,M/D/Ni,20-24,Jura Cave,Jura Cave,,25,False,6,False,
191,Jura Cave,Sableye,302,25,29,Enigma Berry,Required,Rare,Land,sprites/sableye.png,M/D/Ni,25-29,Jura Cave,Jura Cave,,25,True,1,True,25-29
192,Jura Cave,Whismur,293,20,24,Chesto Berry,Required,Common,Land,sprites/whismur.png,M/D/Ni,20-24,Jura Cave,Jura Cave,,25,False,6,False,
193,Jura Cave,Baltoy,343,20,24,Light Clay,Required,Uncommon,Land,sprites/baltoy.png,M/D/Ni,20-24,Jura Cave,Jura Cave,,25,False,6,False,
194,Jura Cave,Zangoose,335,20,24,Quick Claw,Required,Rare,Land,sprites/zangoose.png,M/D/Ni,20-24,Jura Cave,Jura Cave,,25,False,6,False,
195,Kalijodo Cave B1F,Geodude,74,20,23,Hard Stone,,Common,Land,sprites/geodude.png,M/D/Ni,20-23,Kalijodo Cave,,,34,False,6,False,
196,Kalijodo Cave B1F,Aron,304,22,26,Hard Stone,,Rare,Land,sprites/aron.png,M/D/Ni,22-26,Kalijodo Cave,,,34,False,6,False,
197,Kalijodo Cave B1F,Cubone,104,26,30,Thick Club,,Uncommon,Land,sprites/cubone.png,M/D/Ni,26-30,Kalijodo Cave,,,34,False,6,False,
198,Kalijodo Cave B1F,Onix,95,34,38,Ganlon Berry,,Common,Land,sprites/onix.png,M/D/Ni,34-38,Kalijodo Cave,,,34,True,2,False,
199,Kalijodo Cave B1F,Carbink,703,34,38,,,Rare,Land,sprites/carbink.png,M/D/Ni,34-38,Kalijodo Cave,,,34,True,2,False,
200,Kalijodo Cave B1F,Phanpy,231,22,26,Passho Berry,,Uncommon,Land,sprites/phanpy.png,M/D/Ni,22-26,Kalijodo Cave,,,34,False,6,False,
201,Kalijodo Cave B1F,Rhyhorn,111,32,36,Protector,,Uncommon,Land,sprites/rhyhorn.png,M/D/Ni,32-36,Kalijodo Cave,,,34,False,6,False,
202,Kalijodo Cave B1F,Baltoy,343,22,26,Light Clay,,Uncommon,Land,sprites/baltoy.png,M/D/Ni,22-26,Kalijodo Cave,,,34,False,6,False,
203,Meteor Falls 1F 2R,Geodude,74,14,20,,,Common,Land,sprites/geodude.png,M/D/Ni,14-20,Meteor Falls,,,14,True,8,False,
204,Meteor Falls 1F 2R,Zubat,41,14,20,,,Common,Land,sprites/zubat.png,M/D/Ni,14-20,Meteor Falls,,,14,True,8,False,
205,Meteor Falls 1F 2R,Golbat,42,14,20,,,Common,Land,sprites/golbat.png,M/D/Ni,14-20,Meteor Falls,,,14,True,8,False,
206,Meteor Falls 1F 2R,Clefairy,35,14,20,,,Common,Land,sprites/clefairy.png,M/D/Ni,14-20,Meteor Falls,,,14,True,8,False,
207,Meteor Falls 1F 2R,Onix,95,14,20,Hard Stone,,Uncommon,Land,sprites/onix.png,M/D/Ni,14-20,Meteor Falls,,,14,True,8,False,
208,Meteor Falls 1F 2R,Graveler,75,14,20,Hard Stone,,Common,Land,sprites/graveler.png,M/D/Ni,14-20,Meteor Falls,,,14,True,8,False,
209,Meteor Falls 1F 2R,Solrock,338,14,20,Sun Stone,,Rare,Land,sprites/solrock.png,D,14-20,Meteor Falls,,,14,True,8,False,
210,Meteor Falls 1F 2R,Lunatone,337,14,20,Hard Stone,,Rare,Land,sprites/lunatone.png,Ni,14-20,Meteor Falls,,,14,True,8,False,
211,Meteor Falls B1F 1R,Geodude,74,14,20,,,Common,Land,sprites/geodude.png,M/D/Ni,14-20,Meteor Falls,,,25,False,7,False,
212,Meteor Falls B1F 1R,Golbat,42,14,20,,,Common,Land,sprites/golbat.png,M/D/Ni,14-20,Meteor Falls,,,25,False,7,False,
213,Meteor Falls B1F 1R,Clefairy,35,14,20,,,Common,Land,sprites/clefairy.png,M/D/Ni,14-20,Meteor Falls,,,25,False,7,False,
214,Meteor Falls B1F 1R,Onix,95,14,20,Hard Stone,,Uncommon,Land,sprites/onix.png,M/D/Ni,14-20,Meteor Falls,,,25,False,7,False,
215,Meteor Falls B1F 1R,Graveler,75,14,20,Hard Stone,,Common,Land,sprites/graveler.png,M/D/Ni,14-20,Meteor Falls,,,25,False,7,False,
216,Meteor Falls B1F 1R,Deino,633,25,30,,Required,Rare,Land,sprites/deino.png,M/D,25-30,Meteor Falls,,,25,True,1,True,25-30
217,Meteor Falls B1F 1R,Solrock,338,14,20,Sun Stone,,Rare,Land,sprites/solrock.png,D,14-20,Meteor Falls,,,25,False,7,False,
218,Meteor Falls B1F 1R,Lunatone,337,14,20,Hard Stone,,Rare,Land,sprites/lunatone.png,Ni,14-20,Meteor Falls,,,25,False,7,False,
219,Meteor Falls B1F 2R,Geodude,74,14,20,,,Common,Land,sprites/geodude.png,M/D/Ni,14-20,Meteor Falls,,,22,False,9,False,
220,Meteor Falls B1F 2R,Zubat,41,14,20,,,Common,Land,sprites/zubat.png,M/D/Ni,14-20,Meteor Falls,,,22,False,9,False,
221,Meteor Falls B1F 2R,Golbat,42,14,20,,,Common,Land,sprites/golbat.png,M/D/Ni,14-20,Meteor Falls,,,22,False,9,False,
222,Meteor Falls B1F 2R,Clefairy,35,14,20,,,Common,Land,sprites/clefairy.png,M/D/Ni,14-20,Meteor Falls,,,22,False,9,False,
223,Meteor Falls B1F 2R,Onix,95,14,20,Hard Stone,,Uncommon,Land,sprites/onix.png,M/D/Ni,14-20,Meteor Falls,,,22,False,9,False,
224,Meteor Falls B1F 2R,Graveler,75,14,20,Hard Stone,,Common,Land,sprites/graveler.png,M/D/Ni,14-20,Meteor Falls,,,22,False,9,False,
225,Meteor Falls B1F 2R,Bagon,371,22,27,Dragon Fang,Required,Rare,Land,sprites/bagon.png,M/D/Ni,22-27,Meteor Falls,,,22,True,1,True,22-27
226,Meteor Falls B1F 2R,Solrock,338,14,20,Sun Stone,,Rare,Land,sprites/solrock.png,D,14-20,Meteor Falls,,,22,False,9,False,
227,Meteor Falls B1F 2R,Lunatone,337,14,20,Hard Stone,,Rare,Land,sprites/lunatone.png,Ni,14-20,Meteor Falls,,,22,False,9,False,
228,Meteor Falls B1F 2R,Whismur,293,14,20,,,Common,Land,sprites/whismur.png,M/D/Ni,14-20,Meteor Falls,,,22,False,9,False,
229,Moon 1F,Geodude,74,18,23,Hard Stone,,Common,Land,sprites/geodude.png,M/D/Ni,18-23,Moon,Moon,Hoenn,25,False,2,False,
230,Moon 1F,Clefairy,35,25,30,Moon Stone,,Common,Land,sprites/clefairy.png,M/D/Ni,25-30,Moon,Moon,Hoenn,25,True,6,False,
231,Moon 1F,Graveler,75,23,23,Hard Stone,,Common,Land,sprites/graveler.png,M/D/Ni,23-23,Moon,Moon,Hoenn,25,False,2,False,
232,Moon 1F,Clefable,36,25,30,Moon Stone,,Uncommon,Land,sprites/clefable.png,M/D/Ni,25-30,Moon,Moon,Hoenn,25,True,6,False,
233,Moon 1F,Solrock,338,25,30,Sun Stone,,Uncommon,Land,sprites/solrock.png,M/D/Ni,25-30,Moon,Moon,Hoenn,25,True,6,False,
234,Moon 1F,Lunatone,337,25,30,Moon Stone,,Uncommon,Land,sprites/lunatone.png,M/D/Ni,25-30,Moon,Moon,Hoenn,25,True,6,False,
235,Moon 1F,Elgyem,605,25,30,,,Rare,Land,sprites/elgyem.png,M/D/Ni,25-30,Moon,Moon,Hoenn,25,True,6,False,
236,Moon 1F,Mr. Mime,122,25,30,Leppa Berry,,Rare,Land,sprites/mr-mime.png,M/D/Ni,25-30,Moon,Moon,Hoenn,25,True,6,False,
237,Mountain Area Maze,Geodude,74,25,31,,,Common,Land,sprites/geodude.png,M/D/Ni,25-31,Mountain Area Maze,Mountain Area Maze,,25,True,8,False,
238,Mountain Area Maze,Zubat,41,25,31,,,Common,Land,sprites/zubat.png,M/D/Ni,25-31,Mountain Area Maze,Mountain Area Maze,,25,True,8,False,
239,Mountain Area Maze,Golbat,42,25,31,,,Common,Land,sprites/golbat.png,M/D/Ni,25-31,Mountain Area Maze,Mountain Area Maze,,25,True,8,False,
240,Mountain Area Maze,Aron,304,25,31,,,Rare,Land,sprites/aron.png,M/D/Ni,25-31,Mountain Area Maze,Mountain Area Maze,,25,True,8,False,
241,Mountain Area Maze,Graveler,75,25,31,,,Common,Land,sprites/graveler.png,M/D/Ni,25-31,Mountain Area Maze,Mountain Area Maze,,25,True,8,False,
242,Mountain Area Maze,Klink,599,25,31,,Required,Rare,Land,sprites/klink.png,M/D/Ni,25-31,Mountain Area Maze,Mountain Area Maze,,25,True,8,False,
243,Mountain Area Maze,Baltoy,343,25,31,,,Uncommon,Land,sprites/baltoy.png,M/D/Ni,25-31,Mountain Area Maze,Mountain Area Maze,,25,True,8,False,
244,Mountain Area Maze,Klinklang,601,25,31,,Required,Rare,Land,sprites/klinklang.png,M/D/Ni,25-31,Mountain Area Maze,Mountain Area Maze,,25,True,8,False,
245,Mt. Coronet Center,Geodude,74,13,17,,,Common,Land,sprites/geodude.png,M/D/Ni,13-17,Mt. Coronet Center,Mt. Coronet Center,Sinnoh,13,True,8,False,
246,Mt. Coronet Center,Machop,66,13,17,,,Common,Land,sprites/machop.png,M/D/Ni,13-17,Mt. Coronet Center,Mt. Coronet Center,Sinnoh,13,True,8,False,
247,Mt. Coronet Center,Meditite,307,13,17,,,Rare,Land,sprites/meditite.png,M/D/Ni,13-17,Mt. Coronet Center,Mt. Coronet Center,Sinnoh,13,True,8,False,
248,Mt. Coronet Center,Zubat,41,13,17,,,Common,Land,sprites/zubat.png,M/D/Ni,13-17,Mt. Coronet Center,Mt. Coronet Center,Sinnoh,13,True,8,False,
249,Mt. Coronet Center,Chingling,433,13,17,,,Uncommon,Land,sprites/chingling.png,M/D/Ni,13-17,Mt. Coronet Center,Mt. Coronet Center,Sinnoh,13,True,8,False,
250,Mt. Coronet Center,Nosepass,299,13,17,,,Rare,Land,sprites/nosepass.png,M/D/Ni,13-17,Mt. Coronet Center,Mt. Coronet Center,Sinnoh,13,True,8,False,
251,Mt. Coronet Center,Bronzor,436,13,17,,,Uncommon,Land,sprites/bronzor.png,M/D/Ni,13-17,Mt. Coronet Center,Mt. Coronet Center,Sinnoh,13,True,8,False,
252,Mt. Coronet Center,Cleffa,173,13,17,Leppa Berry,,Rare,Land,sprites/cleffa.png,M/D/Ni,13-17,Mt. Coronet Center,Mt. Coronet Center,Sinnoh,13,True,8,False,
253,Mt. Coronet South,Geodude,74,17,21,,,Common,Land,sprites/geodude.png,M/D/Ni,17-21,Mt. Coronet South,Mt. Coronet South,Sinnoh,17,True,9,False,
254,Mt. Coronet South,Machop,66,17,21,,,Common,Land,sprites/machop.png,M/D/Ni,17-21,Mt. Coronet South,Mt. Coronet South,Sinnoh,17,True,9,False,
255,Mt. Coronet South,Meditite,307,17,21,,,Rare,Land,sprites/meditite.png,M/D/Ni,17-21,Mt. Coronet South,Mt. Coronet South,Sinnoh,17,True,9,False,
256,Mt. Coronet South,Zubat,41,17,21,,,Common,Land,sprites/zubat.png,M/D/Ni,17-21,Mt. Coronet South,Mt. Coronet South,Sinnoh,17,True,9,False,
257,Mt. Coronet South,Chingling,433,17,21,,,Uncommon,Land,sprites/chingling.png,M/D/Ni,17-21,Mt. Coronet South,Mt. Coronet South,Sinnoh,17,True,9,False,
258,Mt. Coronet South,Clefairy,35,17,21,,,Common,Land,sprites/clefairy.png,M/D/Ni,17-21,Mt. Coronet South,Mt. Coronet South,Sinnoh,17,True,9,False,
259,Mt. Coronet South,Nosepass,299,17,21,,,Rare,Land,sprites/nosepass.png,M/D/Ni,17-21,Mt. Coronet South,Mt. Coronet South,Sinnoh,17,True,9,False,
260,Mt. Coronet South,Bronzor,436,17,21,,,Uncommon,Land,sprites/bronzor.png,M/D/Ni,17-21,Mt. Coronet South,Mt. Coronet South,Sinnoh,17,True,9,False,
261,Mt. Coronet South,Cleffa,173,17,21,Leppa Berry,,Rare,Land,sprites/cleffa.png,M/D/Ni,17-21,Mt. Coronet South,Mt. Coronet South,Sinnoh,17,True,9,False,
262,Mt. Ember,Geodude,74,30,38,Hard Stone,,Common,Land,sprites/geodude.png,M/D/Ni,30-38,Mt. Ember,Mt. Ember,Kanto,30,True,9,False,
263,Mt. Ember,Machop,66,30,38,Focus Band,,Common,Land,sprites/machop.png,D,30-38,Mt. Ember,Mt. Ember,Kanto,30,True,9,False,
264,Mt. Ember,Ponyta,77,30,38,,,Uncommon,Land,sprites/ponyta.png,M/D,30-38,Mt. Ember,Mt. Ember,Kanto,30,True,9,False,
265,Mt. Ember,Spearow,21,30,38,Sharp Beak,,Common,Land,sprites/spearow.png,M/D,30-38,Mt. Ember,Mt. Ember,Kanto,30,True,9,False,
266,Mt. Ember,Magmar,126,30,38,Magmarizer,,Rare,Land,sprites/magmar.png,M/Ni,30-38,Mt. Ember,Mt. Ember,Kanto,30,True,9,False,
267,Mt. Ember,Fearow,22,30,38,Sharp Beak,,Common,Land,sprites/fearow.png,M/D,30-38,Mt. Ember,Mt. Ember,Kanto,30,True,9,False,
268,Mt. Ember,Numel,322,30,38,Charcoal,,Uncommon,Land,sprites/numel.png,M,30-38,Mt. Ember,Mt. Ember,Kanto,30,True,9,False,
269,Mt. Ember,Rapidash,78,30,38,Charcoal,,Uncommon,Land,sprites/rapidash.png,M/D,30-38,Mt. Ember,Mt. Ember,Kanto,30,True,9,False,
270,Mt. Ember,Cyndaquil,155,30,38,Charcoal,,Rare,Land,sprites/cyndaquil.png,M,30-38,Mt. Ember,Mt. Ember,Kanto,30,True,9,False,
271,Mt. Ember Ruby Path 1F,Geodude,74,34,40,Hard Stone,,Common,Land,sprites/geodude.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,6,False,
272,Mt. Ember Ruby Path 1F,Machop,66,34,40,Focus Band,,Common,Land,sprites/machop.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,6,False,
273,Mt. Ember Ruby Path 1F,Machoke,67,34,40,Focus Band,,Common,Land,sprites/machoke.png,D,34-40,Mt. Ember Ruby Path,,,34,True,6,False,
274,Mt. Ember Ruby Path 1F,Gastly,92,34,40,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,6,False,
275,Mt. Ember Ruby Path 1F,Graveler,75,34,40,Hard Stone,,Common,Land,sprites/graveler.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,6,False,
276,Mt. Ember Ruby Path 1F,Slugma,218,34,40,Charcoal,,Uncommon,Land,sprites/slugma.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,6,False,
277,Mt. Ember Ruby Path B1F,Geodude,74,34,40,Hard Stone,,Common,Land,sprites/geodude.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,8,False,
278,Mt. Ember Ruby Path B1F,Machop,66,34,40,Focus Band,,Common,Land,sprites/machop.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,8,False,
279,Mt. Ember Ruby Path B1F,Machoke,67,34,40,Focus Band,,Common,Land,sprites/machoke.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,8,False,
280,Mt. Ember Ruby Path B1F,Gastly,92,34,40,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,8,False,
281,Mt. Ember Ruby Path B1F,Nosepass,299,34,40,Hard Stone,Required,Rare,Land,sprites/nosepass.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,8,False,
282,Mt. Ember Ruby Path B1F,Graveler,75,34,40,Hard Stone,,Common,Land,sprites/graveler.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,8,False,
283,Mt. Ember Ruby Path B1F,Slugma,218,34,40,Charcoal,,Uncommon,Land,sprites/slugma.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,8,False,
284,Mt. Ember Ruby Path B1F,Whismur,293,34,40,Chesto Berry,,Uncommon,Land,sprites/whismur.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,8,False,
285,Mt. Ember Ruby Path B2F,Geodude,74,34,40,Hard Stone,,Common,Land,sprites/geodude.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,10,False,
286,Mt. Ember Ruby Path B2F,Machop,66,34,40,Focus Band,,Common,Land,sprites/machop.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,10,False,
287,Mt. Ember Ruby Path B2F,Machoke,67,34,40,Focus Band,,Common,Land,sprites/machoke.png,D,34-40,Mt. Ember Ruby Path,,,34,True,10,False,
288,Mt. Ember Ruby Path B2F,Gastly,92,34,40,,,Uncommon,Land,sprites/gastly.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,10,False,
289,Mt. Ember Ruby Path B2F,Misdreavus,200,34,40,Spell Tag,,Uncommon,Land,sprites/misdreavus.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,10,False,
290,Mt. Ember Ruby Path B2F,Nosepass,299,34,40,Hard Stone,Required,Rare,Land,sprites/nosepass.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,10,False,
291,Mt. Ember Ruby Path B2F,Bronzor,436,34,40,Metal Coat,,Uncommon,Land,sprites/bronzor.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,10,False,
292,Mt. Ember Ruby Path B2F,Graveler,75,34,40,Hard Stone,,Common,Land,sprites/graveler.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,10,False,
293,Mt. Ember Ruby Path B2F,Slugma,218,34,40,Charcoal,,Uncommon,Land,sprites/slugma.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,10,False,
294,Mt. Ember Ruby Path B2F,Whismur,293,34,40,Chesto Berry,,Uncommon,Land,sprites/whismur.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,10,False,
295,Mt. Ember Ruby Path B4F,Geodude,74,34,40,,,Common,Land,sprites/geodude.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,3,False,
296,Mt. Ember Ruby Path B4F,Graveler,75,34,40,Hard Stone,,Common,Land,sprites/graveler.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,3,False,
297,Mt. Ember Ruby Path B4F,Slugma,218,34,40,Charcoal,,Rare,Land,sprites/slugma.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,3,False,
298,Mt. Ember Ruby Path B5F,Geodude,74,34,40,,,Common,Land,sprites/geodude.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,3,False,
299,Mt. Ember Ruby Path B5F,Graveler,75,34,40,Hard Stone,,Common,Land,sprites/graveler.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,3,False,
300,Mt. Ember Ruby Path B5F,Slugma,218,34,40,,,Rare,Land,sprites/slugma.png,M/D/Ni,34-40,Mt. Ember Ruby Path,,,34,True,3,False,
301,Mt. Ember Summit Path 1F,Geodude,74,30,38,Hard Stone,,Common,Land,sprites/geodude.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
302,Mt. Ember Summit Path 1F,Machop,66,30,38,Focus Band,,Common,Land,sprites/machop.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
303,Mt. Ember Summit Path 1F,Makuhita,296,30,38,Black Belt,,Uncommon,Land,sprites/makuhita.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
304,Mt. Ember Summit Path 1F,Machoke,67,30,38,Focus Band,,Common,Land,sprites/machoke.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
305,Mt. Ember Summit Path 1F,Bronzor,436,30,38,Metal Coat,,Uncommon,Land,sprites/bronzor.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
306,Mt. Ember Summit Path 1F,Graveler,75,30,38,Hard Stone,,Common,Land,sprites/graveler.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
307,Mt. Ember Summit Path 1F,Slugma,218,30,38,,,Uncommon,Land,sprites/slugma.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
308,Mt. Ember Summit Path 1F,Wynaut,360,30,38,,,Rare,Land,sprites/wynaut.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
309,Mt. Ember Summit Path 2F,Geodude,74,30,38,Hard Stone,,Common,Land,sprites/geodude.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
310,Mt. Ember Summit Path 2F,Machop,66,30,38,Focus Band,,Common,Land,sprites/machop.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
311,Mt. Ember Summit Path 2F,Makuhita,296,30,38,Black Belt,,Uncommon,Land,sprites/makuhita.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
312,Mt. Ember Summit Path 2F,Machoke,67,30,38,Focus Band,,Common,Land,sprites/machoke.png,D,30-38,Mt. Ember Summit Path,,,30,True,8,False,
313,Mt. Ember Summit Path 2F,Bronzor,436,30,38,Metal Coat,,Uncommon,Land,sprites/bronzor.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
314,Mt. Ember Summit Path 2F,Graveler,75,30,38,Hard Stone,,Common,Land,sprites/graveler.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
315,Mt. Ember Summit Path 2F,Magby,240,30,38,,Required,Rare,Land,sprites/magby.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
316,Mt. Ember Summit Path 2F,Wynaut,360,30,38,,,Rare,Land,sprites/wynaut.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,8,False,
317,Mt. Ember Summit Path 3F,Geodude,74,30,38,Hard Stone,,Common,Land,sprites/geodude.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,7,False,
318,Mt. Ember Summit Path 3F,Machop,66,30,38,Focus Band,,Common,Land,sprites/machop.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,7,False,
319,Mt. Ember Summit Path 3F,Makuhita,296,30,38,Black Belt,,Uncommon,Land,sprites/makuhita.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,7,False,
320,Mt. Ember Summit Path 3F,Machoke,67,30,38,Focus Band,,Common,Land,sprites/machoke.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,7,False,
321,Mt. Ember Summit Path 3F,Bronzor,436,30,38,Metal Coat,,Uncommon,Land,sprites/bronzor.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,7,False,
322,Mt. Ember Summit Path 3F,Graveler,75,30,38,Hard Stone,,Common,Land,sprites/graveler.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,7,False,
323,Mt. Ember Summit Path 3F,Wynaut,360,30,38,,,Rare,Land,sprites/wynaut.png,M/D/Ni,30-38,Mt. Ember Summit Path,,,30,True,7,False,
324,Mt. Moon 1F,Geodude,74,14,16,Hard Stone,,Common,Land,sprites/geodude.png,M/D/Ni,14-16,Mt. Moon,,,14,True,8,False,
325,Mt. Moon 1F,Sandshrew,27,14,16,Quick Claw,,Common,Land,sprites/sandshrew.png,M/D/Ni,14-16,Mt. Moon,,,14,True,8,False,
326,Mt. Moon 1F,Zubat,41,14,16,,,Common,Land,sprites/zubat.png,M/D/Ni,14-16,Mt. Moon,,,14,True,8,False,
327,Mt. Moon 1F,Clefairy,35,14,16,Moon Stone,,Common,Land,sprites/clefairy.png,M/Ni,14-16,Mt. Moon,,,14,True,8,False,
328,Mt. Moon 1F,Onix,95,14,16,Ganlon Berry,,Common,Land,sprites/onix.png,M/D/Ni,14-16,Mt. Moon,,,14,True,8,False,
